STATION,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP
GHCND:USC00098657,240.5,32.9613,-84.2299,20170124,0.02
GHCND:US1GATH0005,59.7,30.8403,-83.8033,20170101,0.00
GHCND:US1GATH0005,59.7,30.8403,-83.8033,20170102,0.24
GHCND:US1GATH0005,59.7,30.8403,-83.8033,20170103,0.86
GHCND:US1GATH0005,59.7,30.8403,-83.8033,20170104,0.00
GHCND:US1GATH0005,59.7,30.8403,-83.8033,20170105,0.00
GHCND:US1GATH0005,59.7,30.8403,-83.8033,20170106,0.00
GHCND:US1GATH0005,59.7,30.8403,-83.8033,20170107,1.82
GHCND:US1GATH0005,59.7,30.8403,-83.8033,20170108,0.00
GHCND:US1GATH0005,59.7,30.8403,-83.8033,20170119,0.02
GHCND:US1GATH0008,74.7,30.8639,-83.8912,20170101,0.03
GHCND:US1GATH0008,74.7,30.8639,-83.8912,20170103,0.72
GHCND:US1GATH0008,74.7,30.8639,-83.8912,20170120,0.08
GHCND:US1GATH0008,74.7,30.8639,-83.8912,20170121,0.57
GHCND:US1GATH0008,74.7,30.8639,-83.8912,20170122,2.85
GHCND:US1GATH0008,74.7,30.8639,-83.8912,20170123,3.00
GHCND:US1GATH0008,74.7,30.8639,-83.8912,20170126,0.07
GHCND:US1GATH0008,74.7,30.8639,-83.8912,20170208,0.91
GHCND:US1GATH0008,74.7,30.8639,-83.8912,20170219,0.06
GHCND:US1GATH0008,74.7,30.8639,-83.8912,20170222,0.05
GHCND:US1GATH0008,74.7,30.8639,-83.8912,20170223,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170101,0.69
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170102,3.87
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170103,2.11
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170104,0.02
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170105,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170106,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170107,1.11
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170108,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170109,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170110,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170111,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170112,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170113,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170114,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170115,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170116,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170117,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170118,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170119,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170120,0.07
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170121,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170122,2.43
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170123,1.13
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170124,0.04
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170125,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170126,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170127,0.21
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170128,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170129,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170130,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170131,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170201,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170202,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170203,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170204,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170205,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170206,0.01
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170207,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170208,1.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170209,0.46
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170210,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170211,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170212,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170213,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170214,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170215,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170216,0.24
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170217,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170218,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170219,0.09
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170220,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170221,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170222,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170223,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170224,0.00
GHCND:US1GAPE0003,145.1,32.6086,-83.756,20170225,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170101,0.70
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170102,3.80
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170103,2.02
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170104,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170105,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170106,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170107,0.96
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170108,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170109,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170110,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170111,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170112,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170113,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170114,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170115,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170116,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170117,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170118,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170119,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170120,0.06
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170121,0.19
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170122,2.66
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170123,1.09
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170124,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170125,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170126,0.24
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170127,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170128,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170129,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170130,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170131,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170201,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170202,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170203,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170204,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170205,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170206,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170207,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170208,1.06
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170209,0.10
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170210,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170211,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170212,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170213,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170214,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170215,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170216,0.24
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170217,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170218,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170219,0.26
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170220,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170221,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170222,0.02
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170223,0.06
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170224,0.00
GHCND:US1GAPE0001,146.6,32.5514,-83.8771,20170225,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170101,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170102,0.30
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170103,0.87
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170104,0.08
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170105,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170106,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170107,1.93
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170108,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170109,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170110,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170111,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170112,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170113,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170114,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170115,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170116,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170117,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170118,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170119,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170120,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170121,0.42
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170122,2.42
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170123,4.35
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170124,0.01
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170125,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170126,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170127,0.07
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170128,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170129,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170130,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170131,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170201,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170202,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170203,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170204,0.02
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170205,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170206,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170207,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170208,0.83
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170209,0.69
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170210,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170211,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170212,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170213,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170214,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170215,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170216,0.04
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170217,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170218,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170219,0.08
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170220,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170221,0.00
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170222,0.07
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170223,0.03
GHCND:US1GATH0004,84.1,30.8176,-83.8965,20170224,0.00
GHCND:US1GALB0006,2.7,31.8347,-81.3749,20170101,0.03
GHCND:US1GALB0006,2.7,31.8347,-81.3749,20170102,0.00
GHCND:US1GALB0006,2.7,31.8347,-81.3749,20170103,0.39
GHCND:US1GALB0006,2.7,31.8347,-81.3749,20170104,0.19
GHCND:US1GALB0006,2.7,31.8347,-81.3749,20170105,0.01
GHCND:US1GALB0006,2.7,31.8347,-81.3749,20170107,1.46
GHCND:US1GALB0006,2.7,31.8347,-81.3749,20170112,0.00
GHCND:US1GALB0006,2.7,31.8347,-81.3749,20170115,0.02
GHCND:US1GALB0006,2.7,31.8347,-81.3749,20170116,0.00
GHCND:US1GALB0006,2.7,31.8347,-81.3749,20170117,0.02
GHCND:US1GALB0006,2.7,31.8347,-81.3749,20170121,0.05
GHCND:US1GALB0006,2.7,31.8347,-81.3749,20170122,3.54
GHCND:US1GALB0006,2.7,31.8347,-81.3749,20170123,1.54
GHCND:US1GALB0006,2.7,31.8347,-81.3749,20170126,0.03
GHCND:US1GALB0006,2.7,31.8347,-81.3749,20170130,0.00
GHCND:US1GALB0006,2.7,31.8347,-81.3749,20170203,0.00
GHCND:US1GALB0006,2.7,31.8347,-81.3749,20170208,0.52
GHCND:US1GALB0006,2.7,31.8347,-81.3749,20170209,0.04
GHCND:US1GALB0006,2.7,31.8347,-81.3749,20170213,0.00
GHCND:US1GALB0006,2.7,31.8347,-81.3749,20170215,0.00
GHCND:US1GALB0006,2.7,31.8347,-81.3749,20170222,0.26
GHCND:US1GALB0006,2.7,31.8347,-81.3749,20170223,1.10
GHCND:US1GALB0006,2.7,31.8347,-81.3749,20170224,0.02
GHCND:US1GAFY0012,243.8,33.357,-84.5151,20170107,0.78
GHCND:US1GAFY0012,243.8,33.357,-84.5151,20170121,0.01
GHCND:US1GAFY0012,243.8,33.357,-84.5151,20170122,2.89
GHCND:US1GAFY0012,243.8,33.357,-84.5151,20170123,0.50
GHCND:US1GAFY0012,243.8,33.357,-84.5151,20170126,0.47
GHCND:US1GAFY0012,243.8,33.357,-84.5151,20170203,0.09
GHCND:US1GAFY0012,243.8,33.357,-84.5151,20170205,0.06
GHCND:US1GAFY0012,243.8,33.357,-84.5151,20170209,0.05
GHCND:US1GAFY0012,243.8,33.357,-84.5151,20170213,0.02
GHCND:US1GAFY0012,243.8,33.357,-84.5151,20170215,0.03
GHCND:US1GAFY0012,243.8,33.357,-84.5151,20170216,0.54
GHCND:US1GAFY0012,243.8,33.357,-84.5151,20170219,0.13
GHCND:US1GAFY0012,243.8,33.357,-84.5151,20170222,0.62
GHCND:US1GAFY0012,243.8,33.357,-84.5151,20170223,0.02
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170101,0.01
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170102,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170103,0.46
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170104,0.29
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170105,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170106,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170107,1.56
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170108,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170109,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170110,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170111,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170112,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170113,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170114,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170115,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170116,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170117,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170118,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170119,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170120,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170121,0.02
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170122,2.74
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170123,1.96
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170124,0.03
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170125,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170126,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170127,0.03
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170128,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170129,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170130,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170131,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170201,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170202,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170203,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170204,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170205,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170206,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170207,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170208,0.36
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170209,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170210,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170211,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170212,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170213,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170214,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170215,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170216,0.06
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170217,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170218,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170219,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170220,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170221,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170222,0.02
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170223,1.63
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170224,0.00
GHCND:US1GALB0004,4.9,31.818,-81.3744,20170225,0.00
GHCND:USW00053838,388.6,34.27194,-83.83028,20170101,0.45
GHCND:USW00053838,388.6,34.27194,-83.83028,20170102,1.96
GHCND:USW00053838,388.6,34.27194,-83.83028,20170103,0.02
GHCND:USW00053838,388.6,34.27194,-83.83028,20170104,0.00
GHCND:USW00053838,388.6,34.27194,-83.83028,20170105,0.00
GHCND:USW00053838,388.6,34.27194,-83.83028,20170106,0.45
GHCND:USW00053838,388.6,34.27194,-83.83028,20170107,0.09
GHCND:USW00053838,388.6,34.27194,-83.83028,20170108,0.00
GHCND:USW00053838,388.6,34.27194,-83.83028,20170109,0.00
GHCND:USW00053838,388.6,34.27194,-83.83028,20170110,0.00
GHCND:USW00053838,388.6,34.27194,-83.83028,20170111,0.01
GHCND:USW00053838,388.6,34.27194,-83.83028,20170112,0.00
GHCND:USW00053838,388.6,34.27194,-83.83028,20170113,0.00
GHCND:USW00053838,388.6,34.27194,-83.83028,20170114,0.00
GHCND:USW00053838,388.6,34.27194,-83.83028,20170115,0.00
GHCND:USW00053838,388.6,34.27194,-83.83028,20170116,0.00
GHCND:USW00053838,388.6,34.27194,-83.83028,20170117,0.00
GHCND:USW00053838,388.6,34.27194,-83.83028,20170118,0.00
GHCND:USW00053838,388.6,34.27194,-83.83028,20170119,0.19
GHCND:USW00053838,388.6,34.27194,-83.83028,20170120,0.18
GHCND:USW00053838,388.6,34.27194,-83.83028,20170121,1.43
GHCND:USW00053838,388.6,34.27194,-83.83028,20170122,0.98
GHCND:USW00053838,388.6,34.27194,-83.83028,20170123,0.00
GHCND:USW00053838,388.6,34.27194,-83.83028,20170124,0.00
GHCND:USW00053838,388.6,34.27194,-83.83028,20170125,0.00
GHCND:USW00053838,388.6,34.27194,-83.83028,20170126,0.15
GHCND:USW00053838,388.6,34.27194,-83.83028,20170127,0.00
GHCND:USW00053838,388.6,34.27194,-83.83028,20170128,0.00
GHCND:USW00053838,388.6,34.27194,-83.83028,20170129,0.01
GHCND:USW00053838,388.6,34.27194,-83.83028,20170130,0.00
GHCND:USW00053838,388.6,34.27194,-83.83028,20170131,0.00
GHCND:USW00053838,388.6,34.27194,-83.83028,20170201,0.00
GHCND:USW00053838,388.6,34.27194,-83.83028,20170202,0.00
GHCND:USW00053838,388.6,34.27194,-83.83028,20170203,0.00
GHCND:USW00053838,388.6,34.27194,-83.83028,20170204,0.00
GHCND:USW00053838,388.6,34.27194,-83.83028,20170205,0.01
GHCND:USW00053838,388.6,34.27194,-83.83028,20170206,0.14
GHCND:USW00053838,388.6,34.27194,-83.83028,20170207,0.43
GHCND:USW00053838,388.6,34.27194,-83.83028,20170208,0.49
GHCND:USW00053838,388.6,34.27194,-83.83028,20170209,0.01
GHCND:USW00053838,388.6,34.27194,-83.83028,20170210,0.00
GHCND:USW00053838,388.6,34.27194,-83.83028,20170211,0.00
GHCND:USW00053838,388.6,34.27194,-83.83028,20170212,0.01
GHCND:USW00053838,388.6,34.27194,-83.83028,20170213,0.00
GHCND:USW00053838,388.6,34.27194,-83.83028,20170214,0.00
GHCND:USW00053838,388.6,34.27194,-83.83028,20170215,0.65
GHCND:USW00053838,388.6,34.27194,-83.83028,20170216,0.00
GHCND:USW00053838,388.6,34.27194,-83.83028,20170217,0.00
GHCND:USW00053838,388.6,34.27194,-83.83028,20170218,0.04
GHCND:USW00053838,388.6,34.27194,-83.83028,20170219,0.00
GHCND:USW00053838,388.6,34.27194,-83.83028,20170220,0.00
GHCND:USW00053838,388.6,34.27194,-83.83028,20170221,0.02
GHCND:USW00053838,388.6,34.27194,-83.83028,20170222,0.00
GHCND:USW00053838,388.6,34.27194,-83.83028,20170223,0.00
GHCND:USW00053838,388.6,34.27194,-83.83028,20170224,0.00
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170101,0.36
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170102,0.66
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170103,1.93
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170104,0.00
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170106,0.00
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170107,0.68
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170108,0.00
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170109,0.00
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170110,0.00
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170111,0.00
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170112,0.00
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170113,0.00
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170114,0.00
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170115,0.00
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170116,0.00
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170117,0.00
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170118,0.00
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170119,0.00
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170120,0.24
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170121,0.02
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170122,3.15
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170123,0.56
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170124,0.00
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170125,0.00
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170126,0.20
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170127,0.00
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170129,0.00
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170130,0.00
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170131,0.00
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170201,0.00
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170202,0.00
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170203,0.00
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170204,0.00
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170205,0.08
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170206,0.03
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170207,0.00
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170208,0.84
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170209,0.27
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170210,0.00
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170211,0.00
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170212,0.00
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170213,0.02
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170214,0.00
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170215,0.38
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170216,0.11
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170217,0.00
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170221,0.00
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170222,0.23
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170223,0.02
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170224,0.00
GHCND:US1GAHY0007,284.1,33.6381,-84.2566,20170225,0.00
GHCND:US1GABD0001,115.5,32.9972,-83.1998,20170101,0.53
GHCND:US1GABD0001,115.5,32.9972,-83.1998,20170102,3.60
